,Time,Transaction Hash URL,Profit,Cost,Revenue
43755,2024-06-20 10:20:31,https://eigenphi.io/mev/bsc/tx/0xcb70e0032a51193e2e5468ab2a1b600f3eb57613353cf52340a1627ed50f6bc5,<$0.01,$0.21,$0.22
43761,2024-06-20 10:18:43,https://eigenphi.io/mev/bsc/tx/0xf2cd8987801926619f2acf2e3a502bf29c006aca77657aa8e1e8c66bee58a726,<$0.01,$0.14,$0.15
43772,2024-06-20 10:15:10,https://eigenphi.io/mev/bsc/tx/0x3e1b0cb7793df7f7cc933cf6cfd5fb11b916e966b7296ad5b99a211bbcd427a7,<$0.01,$0.23,$0.24
43829,2024-06-20 10:01:11,https://eigenphi.io/mev/bsc/tx/0xfeded036219110c15db4da83386f6a44f02ff382c765fa6b86bf08f4f4c3f852,-$0.43,$0.43,<$0.01
43921,2024-06-20 09:27:45,https://eigenphi.io/mev/bsc/tx/0x38f4aabac147a80aa733819efe45a857d9744a6fe24196033d796066ffc85023,<$0.01,$0.17,$0.18
43933,2024-06-20 09:24:01,https://eigenphi.io/mev/bsc/tx/0xeba9c04013179dfcdd46ceded9c55c037a6e71afcf61f07e5b0d3dee520f1cee,<$0.01,$0.11,$0.12
44004,2024-06-20 09:03:55,https://eigenphi.io/mev/bsc/tx/0x237d4c8705f27efbedadb83630a6115114d4d5e3b69210dc6d90f6f487571bec,<-$0.01,$0.17,$0.17
44016,2024-06-20 09:00:37,https://eigenphi.io/mev/bsc/tx/0x3ca26fc012eb45af09ab25595cc5681b420986bd4815c5313d76649673741c92,<$0.01,$0.17,$0.18
44042,2024-06-20 08:53:08,https://eigenphi.io/mev/bsc/tx/0x2e296df60559c0c8d3ce5f3ffb5abf8efc6442ef8f979136f592971ecec5c91a,<$0.01,$0.12,$0.13
44241,2024-06-20 07:52:10,https://eigenphi.io/mev/bsc/tx/0x3acd345504ce858d36ded2d6eb330f05971196c8f775b3c497b305f49288768b,<$0.01,$0.13,$0.14
44258,2024-06-20 07:48:37,https://eigenphi.io/mev/bsc/tx/0x2f8643fe8c422d076b80d785bde9928794d3be44cea7fa73f74a4730e8c1bd99,<$0.01,$0.17,$0.18
44321,2024-06-20 07:27:07,https://eigenphi.io/mev/bsc/tx/0xe8bdecafe0e64ed83393d4d2f76aaa3fa98b7796a060be5116c49b5b373dc0e2,<$0.01,$1.74,$1.74
44367,2024-06-20 07:15:00,https://eigenphi.io/mev/bsc/tx/0x8e1059c48bc7269ebfb468fcc0673004460d785554492c693d5758781097236e,<$0.01,$0.19,$0.20
44591,2024-06-20 06:20:44,https://eigenphi.io/mev/bsc/tx/0xebee38a78961ed61b7296c2de01370071ca5fdb9b388fda298cfb68e4dbde9d4,<$0.01,$0.47,$0.47
44618,2024-06-20 06:12:38,https://eigenphi.io/mev/bsc/tx/0x38903c0064212815d0d40ec077e2922e60f7233e0335c6bcc46b0de1302a6cc9,<$0.01,$0.22,$0.22
44623,2024-06-20 06:10:56,https://eigenphi.io/mev/bsc/tx/0xbe1b647af3e21e8c43ffe3c1496634c17f7560e57abfb1a3f65f064cc43fe741,<$0.01,$0.15,$0.16
44703,2024-06-20 05:49:51,https://eigenphi.io/mev/bsc/tx/0x7972758fa45d7bd4999a0092fb1023021cd34c4ce9eb631fbc0609bfa25ab8e6,<$0.01,$0.17,$0.18
44766,2024-06-20 05:34:22,https://eigenphi.io/mev/bsc/tx/0x35bab3c850e335731a27367b78deaa20ac90fcfc9fe46c402ba2cef9e13581eb,<-$0.01,$0.41,$0.41
44864,2024-06-20 05:17:13,https://eigenphi.io/mev/bsc/tx/0xb5b61a2a57ef29412ab6b8abbf490ee127782be4261456f55139c7674e09cd60,<-$0.01,$0.35,$0.35
44920,2024-06-20 04:59:52,https://eigenphi.io/mev/bsc/tx/0x68a48f3c3384f9650cecdbdc72dfb07368f9f61996626ac153cf79429ac8e894,<$0.01,$0.15,$0.16
44949,2024-06-20 04:48:06,https://eigenphi.io/mev/bsc/tx/0xfbbaa079d5216bdf0edf187276f6188267894cc0766d6d984e8175a88732750b,<$0.01,$0.34,$0.34
44996,2024-06-20 04:30:20,https://eigenphi.io/mev/bsc/tx/0x27afd364605d5f78bb89c20cf0045849edeac4394fd191bf043fdcf33ef70195,<$0.01,$0.13,$0.13
45078,2024-06-20 04:05:02,https://eigenphi.io/mev/bsc/tx/0x1b95b0db9f559f3f408ef510667d84c04ac21ef1218075c78bba5e75da63de7a,<$0.01,$2.94,$2.95
45102,2024-06-20 03:59:34,https://eigenphi.io/mev/bsc/tx/0xfda6ae72d654fd5e32e0ae04280dcd4d8576a6d1791812d6d0216d0a2dbeda91,-$4.53,$4.53,<$0.01
45120,2024-06-20 03:55:05,https://eigenphi.io/mev/bsc/tx/0xd13af019b959592787343310c4465baa81c95270e25dcda39dfd0cc7704d92b4,<$0.01,$0.14,$0.14
45148,2024-06-20 03:49:50,https://eigenphi.io/mev/bsc/tx/0x3aed1e8cea777d5f612b1d6f156a97b473d5faca4c0f5d0a83b7905b4f4114da,<$0.01,$0.31,$0.32
45166,2024-06-20 03:42:14,https://eigenphi.io/mev/bsc/tx/0xe4cee08041577e92a048d058ee090423e685d3a77e42650c6dc8d12a91e0199a,<-$0.01,$0.13,$0.12
45202,2024-06-20 03:35:50,https://eigenphi.io/mev/bsc/tx/0x1c396af8f15f65267cef3ea49f1b662d1bcd303c0dff4e1a049f47e4aa7661a2,<$0.01,$0.54,$0.54
45219,2024-06-20 03:30:41,https://eigenphi.io/mev/bsc/tx/0x35e4cfea24e5b4d4ca652ad1527093f549a914bd2f7711e75ceb1dac4ce71b19,<$0.01,$0.34,$0.34
45239,2024-06-20 03:25:23,https://eigenphi.io/mev/bsc/tx/0xad849cb7ad492587963acb3f11c499ae169f77b2344f28d1c925952e0f9716f5,<$0.01,$119.74,$119.75
45361,2024-06-20 02:57:02,https://eigenphi.io/mev/bsc/tx/0x463ddaf9ae9587c5d09a1e16ca769484aef82052dc5cb172509b1a9961fe42ec,<$0.01,$0.16,$0.16
45378,2024-06-20 02:48:38,https://eigenphi.io/mev/bsc/tx/0x837a7c1ea042b6e690476ee0d3ee0615c54d73966ac692127cd69ca5be6a0e03,<$0.01,$0.10,$0.11
45539,2024-06-20 02:05:56,https://eigenphi.io/mev/bsc/tx/0xb50acb08fc75939a932193294c760e09520cb4bdd311c37bc4df67b61fb78c41,<$0.01,$0.25,$0.26
45559,2024-06-20 02:01:34,https://eigenphi.io/mev/bsc/tx/0x38f4b7a01f472a45aaf110f1969fb381721dfb825456c99783bb96d1371fdcb4,<$0.01,$0.11,$0.12
45594,2024-06-20 01:52:31,https://eigenphi.io/mev/bsc/tx/0x71b0fbb2193cc0eff2c7342d20c742bd627066c0c790d3f930a026dac8a9fabd,<$0.01,$0.13,$0.13
45645,2024-06-20 01:42:31,https://eigenphi.io/mev/bsc/tx/0x4afe896d00bd08a660cb9d21ea95d70b59504181a9a760f3359cfa44ff7ca4c2,<$0.01,$0.15,$0.16
45649,2024-06-20 01:41:19,https://eigenphi.io/mev/bsc/tx/0xec649f3759364bde76796a9a94d24212a75a0755c5fd504d0626f69b8c055f29,<$0.01,$0.30,$0.30
45658,2024-06-20 01:38:16,https://eigenphi.io/mev/bsc/tx/0x886fb346168fc5d29ea3a7c225554e970dff13a17bd053bc6927026cc829c1b1,<$0.01,$0.15,$0.16
45776,2024-06-20 01:14:04,https://eigenphi.io/mev/bsc/tx/0x22a1a27e5dc08c731b5b5fe9f8093dc8de33e008e95803a8427df178da0725a3,<$0.01,$0.11,$0.12
45822,2024-06-20 01:01:10,https://eigenphi.io/mev/bsc/tx/0xb6cca05be0f2a42b2629d0b68c08cf00a34376f21eaad229e554e56ec9edef84,<$0.01,$0.14,$0.15
45864,2024-06-20 00:52:22,https://eigenphi.io/mev/bsc/tx/0x3f1a0d3ecfbb862c8a43f56e2f7f6ffb9089ad5e2cd22b2dc4b6d551f11f13f9,<$0.01,$0.48,$0.49
45894,2024-06-20 00:43:28,https://eigenphi.io/mev/bsc/tx/0x30b8e593965d6a97d3e431b7affd535c69fc54288cc747b17b705a4007a40fa5,<$0.01,$0.32,$0.33
45941,2024-06-20 00:34:19,https://eigenphi.io/mev/bsc/tx/0xb5ab1065eb1a8b29abcb04d643e66e3e01fbc46ab5f5753eda8872234099c0e4,<$0.01,$0.11,$0.12
45955,2024-06-20 00:30:52,https://eigenphi.io/mev/bsc/tx/0x3b489a06f62d78bff53f8779487ff637fa8b1cabc6da8178f0e5f25c2e2f67eb,<$0.01,$0.23,$0.24
45957,2024-06-20 00:30:19,https://eigenphi.io/mev/bsc/tx/0xc6cf26b17735b81c2a7a3b1dd8be4e016f35f591e3ee12598ba4b3f67c34246e,<-$0.01,$0.27,$0.26
46024,2024-06-20 00:18:13,https://eigenphi.io/mev/bsc/tx/0x7bf5d094af792d45a1aa1a4077d8f276e589c3054c754ba5dbe6f0b68ecb50e6,<$0.01,$0.22,$0.22
46029,2024-06-20 00:17:28,https://eigenphi.io/mev/bsc/tx/0x2a00bbfa9f455dfd63baadebae7d51b2f3d7e9275c0f9ecf3775047174c6f7e4,<$0.01,$0.23,$0.24
46088,2024-06-20 00:04:49,https://eigenphi.io/mev/bsc/tx/0x2aa794864dd211086c1d6a40e51d757425b4ef44bd82effa49ed9ee49a96e2bf,<$0.01,$0.45,$0.45
46106,2024-06-20 00:00:43,https://eigenphi.io/mev/bsc/tx/0xe1a39888038d25eaa7e1f99bc519da8583ad7d9181a56f4a72f80a0beabf5976,<$0.01,$0.34,$0.35
46151,2024-06-21 23:51:33,https://eigenphi.io/mev/bsc/tx/0x86422c3a958f0cf8dce957873457dcc81a48f8b27454d4d3238f1051e152e906,<$0.01,$0.32,$0.32
46200,2024-06-21 23:39:48,https://eigenphi.io/mev/bsc/tx/0x809364d444c98407f969a5fb9ad8afb4fd1e3f2a256b71f3e0ecb0e6454a10ed,<$0.01,$0.15,$0.15
46215,2024-06-21 23:34:52,https://eigenphi.io/mev/bsc/tx/0xdba377b3b7f619886932e6968141fd566202dbd9a151092e33caaa7859609eb7,<-$0.01,$0.54,$0.53
46219,2024-06-21 23:33:55,https://eigenphi.io/mev/bsc/tx/0x266884850680b58d26afc875d887730bee32719d8d5635c4ffa1fd504071ebf3,<$0.01,$0.29,$0.30
46274,2024-06-21 23:21:27,https://eigenphi.io/mev/bsc/tx/0x9ebde30de83fa878820384c7fdb32ce5658990c6abf63e95b499ce79b9ae8c48,<$0.01,$0.14,$0.14
46374,2024-06-21 23:02:38,https://eigenphi.io/mev/bsc/tx/0xd81bace3ae42ae90db01aa0f293abfb8dc937b05203735fd6b69b66889586858,<$0.01,$0.13,$0.13
46413,2024-06-21 22:53:15,https://eigenphi.io/mev/bsc/tx/0x79657a265a7a4b1bf886160d608a58919d4055a5d2bab42990b0f20ce6501ae7,<-$0.01,$0.29,$0.29
46515,2024-06-21 22:32:05,https://eigenphi.io/mev/bsc/tx/0x0700a73bde59c72c661da7c356c1c338782c5c7996616b2af9bdf64e1c05ab17,<$0.01,$0.15,$0.16
46604,2024-06-21 22:18:52,https://eigenphi.io/mev/bsc/tx/0xfbbdd49a4e1577ba533ab07bcc19841ec141dca1b8086fe7a18b7c847c83fd35,<$0.01,$0.13,$0.14
46624,2024-06-21 22:14:49,https://eigenphi.io/mev/bsc/tx/0x399fd18f95377de1a5751caff7545707c80a02e525331141501203c0efefe530,<$0.01,$0.31,$0.32
46640,2024-06-21 22:11:58,https://eigenphi.io/mev/bsc/tx/0x4310d9b99e54fa98f08e3cc818c59d404e5521a69495860024fc5c2944992dcd,<$0.01,$0.29,$0.29
46694,2024-06-21 22:01:40,https://eigenphi.io/mev/bsc/tx/0x3c772d7b41892946c3e35d1b51cb3180679d6098cc86f10e27a8610f21c1cf2f,<$0.01,$0.21,$0.22
46699,2024-06-21 22:01:16,https://eigenphi.io/mev/bsc/tx/0xd7d374344233bc8accaef69517ed68eb824207f8a017755d54ad29de40f654bc,<$0.01,$0.44,$0.44
46821,2024-06-21 21:30:35,https://eigenphi.io/mev/bsc/tx/0x7f3b9ebf9033b482ef3da2f1647b7d84bbe1ad58300b4d32d5054157d3af8208,<$0.01,$0.10,$0.10
46842,2024-06-21 21:24:39,https://eigenphi.io/mev/bsc/tx/0x96737007d3a27aafe1153a304bf327464c4b021fae4059d4948ae671ba31bdf5,<$0.01,$0.12,$0.13
46973,2024-06-21 20:56:09,https://eigenphi.io/mev/bsc/tx/0x73365110f253bbc9517381d82f79f45b81da14e0b8f2407f396fac10c832fe0e,<$0.01,$0.18,$0.18
47018,2024-06-21 20:47:56,https://eigenphi.io/mev/bsc/tx/0x2fc675eb83483b6ffc7053475720a86f502074216d2eca63aff54d3c80d3ec19,<-$0.01,$0.27,$0.26
47019,2024-06-21 20:47:50,https://eigenphi.io/mev/bsc/tx/0x36e5e2b5b349856b6cb6f5a5585582fa8c2f4eebc2385ce906b42f357cbd1722,<$0.01,$0.18,$0.18
47082,2024-06-21 20:35:48,https://eigenphi.io/mev/bsc/tx/0x0d1935cb6b9ea30b43565fb2eccd349a134e94ba77e97fb8efc6a1f486e3456d,<-$0.01,$0.59,$0.59
47083,2024-06-21 20:35:36,https://eigenphi.io/mev/bsc/tx/0xa8177690f64b4a5003078f2f2541086f47b8236e0d2dfc422321533c6053039c,<$0.01,$0.29,$0.29
47258,2024-06-21 19:57:44,https://eigenphi.io/mev/bsc/tx/0xbc21b677098b9b6ab051497c32281a75922b9e188fa53079c565f3d3ae54bc80,<$0.01,$0.12,$0.12
47299,2024-06-21 19:51:08,https://eigenphi.io/mev/bsc/tx/0xe71dfbe56b9d27d29e253bbca1c621a5b27d8cf77c7418fad9fabe0f1899a218,<-$0.01,$0.34,$0.34
47464,2024-06-21 19:14:11,https://eigenphi.io/mev/bsc/tx/0x29da829b9a1c62909987201f27f20e8a153980cb3c9fed2d046b144b73a729b6,<$0.01,$0.73,$0.73
47519,2024-06-21 19:03:14,https://eigenphi.io/mev/bsc/tx/0xd020d0cfda28e3c7eb765aa3f4246418bcfed036977b98b5e2fc9c69a28b38c9,<$0.01,$0.15,$0.16
47553,2024-06-21 18:58:26,https://eigenphi.io/mev/bsc/tx/0xa7b813b44683012e3274d800f6ec7f74b7c8e2d49e381800656e5684c68a40bf,<-$0.01,$0.76,$0.75
47887,2024-06-21 18:07:27,https://eigenphi.io/mev/bsc/tx/0x8fce96fd6380a2799799e4b43f3e5bee71d03908cd1502cac35b0b231a98e937,<-$0.01,$0.53,$0.52
47904,2024-06-21 18:03:52,https://eigenphi.io/mev/bsc/tx/0x907f041b7cb175c13b366d11ac548dcfbb2046a913fac8ddc4ede0ddf9ef8493,<-$0.01,$0.97,$0.96
47933,2024-06-21 17:56:23,https://eigenphi.io/mev/bsc/tx/0xae7bd036251bebd61e33a74a8c620492194b0b2e1ac796881e9dfaab6712d5c7,<$0.01,$0.29,$0.29
47976,2024-06-21 17:44:59,https://eigenphi.io/mev/bsc/tx/0xe784ae7e4f33bc3125fae5b0bd9c537aefeba40ca7622c4ee738ef1a729f28ac,<-$0.01,$0.28,$0.27
47989,2024-06-21 17:41:44,https://eigenphi.io/mev/bsc/tx/0x6767d7ed5a15793d1e151bafa9cc59b484fd0a8cd958b6e54eedd4ef5357cff6,<$0.01,$0.15,$0.16
48029,2024-06-21 17:33:41,https://eigenphi.io/mev/bsc/tx/0xb9a925c23dc1d231e07b31fd3c94cb896d5c05bbeddbb8df4b785e01bf53ee6a,<$0.01,$0.13,$0.14
48129,2024-06-21 17:17:17,https://eigenphi.io/mev/bsc/tx/0x0de0e8fcbe20838e618d38749abc3f12af2733b00fbf47941bda3a1c2a2a8556,<$0.01,$0.14,$0.14
48131,2024-06-21 17:17:05,https://eigenphi.io/mev/bsc/tx/0x70526a8506dfd3e5d64dfa6c36d4a8e7fde141e15e36b473e78213183dd9a6a6,<-$0.01,$0.23,$0.22
48165,2024-06-21 17:11:02,https://eigenphi.io/mev/bsc/tx/0xaf837754464e6f50db70475a61807fe5adc40fa14241c337e815952a7d6b3b20,<$0.01,$0.13,$0.14
48307,2024-06-21 16:36:42,https://eigenphi.io/mev/bsc/tx/0x01168988514c8d6fdb82b6300738c63241976d10845da79fc05a55ade6786d33,<$0.01,$0.18,$0.18
48339,2024-06-21 16:30:21,https://eigenphi.io/mev/bsc/tx/0xa78e8674372c49b9ed0b520c92f0c8ae86852fffcd123ea7af28c783129c4ff8,-$0.25,$0.25,<$0.01
48376,2024-06-21 16:17:04,https://eigenphi.io/mev/bsc/tx/0x08e7995234c2c84d49123cdc488eefe25052b7e349571232523037dda4cd504c,<$0.01,$0.14,$0.15
48470,2024-06-21 15:42:45,https://eigenphi.io/mev/bsc/tx/0x00af07d12e96caf31d60ffb626ddd8566b2c1006f0e20e63325697994ae94bc7,<$0.01,$0.26,$0.26
48475,2024-06-21 15:39:42,https://eigenphi.io/mev/bsc/tx/0xf2989ddb6f9d675ecc2886c0801aa219ae249ea206f42a63e4c3bc08f6d2b539,<$0.01,$0.14,$0.15
48477,2024-06-21 15:39:02,https://eigenphi.io/mev/bsc/tx/0x6b3c63892142f5fa862e0d0a8ef1f787cc35c18e32adef60b54e573e7394e73e,<-$0.01,$0.58,$0.58
48527,2024-06-21 15:24:56,https://eigenphi.io/mev/bsc/tx/0xc8494fa88eea06d407a7b554749697bd3f2fa7d9f3dca53a78f51fc264901b96,<$0.01,$0.13,$0.14
48548,2024-06-21 15:19:27,https://eigenphi.io/mev/bsc/tx/0x066d1aa576806c54b6688072b6654444951af5c981bf7d7da9ca1caca7e1ba1e,<$0.01,$0.26,$0.27
48562,2024-06-21 15:17:31,https://eigenphi.io/mev/bsc/tx/0x2b1668a6d435bcd32f12a95fbc45c8a6b972ae621cabf0098cb66876e932568b,<$0.01,$0.13,$0.14
48620,2024-06-21 15:00:13,https://eigenphi.io/mev/bsc/tx/0x68c6178ffd2e803cb2fdb7e0ea0e4541355574027fab0d4c2ee6c0d384e34721,<$0.01,$0.29,$0.29
48845,2024-06-21 13:51:28,https://eigenphi.io/mev/bsc/tx/0x7673418b367d55a6590c900c477342fbb4a0e6993d6e97e31245b530228e1c16,<-$0.01,$0.49,$0.48
48869,2024-06-21 13:38:46,https://eigenphi.io/mev/bsc/tx/0xc4580315e174c68ac533dd5e9f6d1e81bdf1ee82d9b0a62b2c14d5505ed863be,<$0.01,$0.14,$0.15
48887,2024-06-21 13:32:28,https://eigenphi.io/mev/bsc/tx/0xad6a597ea448dc6eb5b9d51b46b3fff2a852a071dfc37c123718d36667b4bc40,<-$0.01,$0.37,$0.37
48893,2024-06-21 13:31:10,https://eigenphi.io/mev/bsc/tx/0x660260ca06da2abc095bd5ff8492ac7bbf5dae7ff32ddae8077361a0cbef0d2e,<-$0.01,$0.25,$0.25
48928,2024-06-21 13:17:55,https://eigenphi.io/mev/bsc/tx/0xff385d5f07f1302f1591231dbe71e70d42a50d4093725d2fd69a8e82c3c1fb1d,-$0.29,$0.29,<$0.01
48955,2024-06-21 13:13:04,https://eigenphi.io/mev/bsc/tx/0x7b6b8274676df691c33c4628cff5e877db48113ef656f5aa7c36f55958beb2bf,<$0.01,$0.14,$0.15
49100,2024-06-21 12:13:44,https://eigenphi.io/mev/bsc/tx/0xa33849dd468582ddfeef321181a246bdb46ee70345f2d63da14bb1db5f7170f3,<$0.01,$0.12,$0.13
49137,2024-06-21 12:02:32,https://eigenphi.io/mev/bsc/tx/0xe60acd5620b6054a32fc6bb2ad809b7dac29cab0c0e821d8a868304456936792,<$0.01,$0.16,$0.17
49230,2024-06-21 11:29:17,https://eigenphi.io/mev/bsc/tx/0xc07d99badea286b199df71507a0c39d2a9b8edd945b7028e0e3d5fa4865e5c36,<-$0.01,$0.29,$0.28
49291,2024-06-21 11:08:00,https://eigenphi.io/mev/bsc/tx/0xa3e7bb725a786bb8e5882934022716428e04aa795aa743ff4caf56d14bba9859,<-$0.01,$0.22,$0.22
49308,2024-06-21 11:03:15,https://eigenphi.io/mev/bsc/tx/0x7faf8e1442c8e210a68c9bb7c3bcfccac01a152e5824281d760a0fe3353c7ae2,<$0.01,$0.13,$0.14
49345,2024-06-21 10:49:09,https://eigenphi.io/mev/bsc/tx/0x7e2b3ed685a045e44493acf8dc110c9be1f2eda64560fe6577dc39f20f17e82a,<-$0.01,$0.30,$0.29
49434,2024-06-21 10:09:04,https://eigenphi.io/mev/bsc/tx/0xfdfdd0dc136f68edf3fed1701f35c9e0b12dafa51190b88acc00c3d961525f26,<$0.01,$0.12,$0.13
49451,2024-06-21 10:02:53,https://eigenphi.io/mev/bsc/tx/0x8b1a5583199d469bd8ac822d148cb1aa2139b3d72e206bb0c95d367cae4ec10f,<-$0.01,$0.19,$0.18
49506,2024-06-21 09:42:52,https://eigenphi.io/mev/bsc/tx/0x755ac0a7ce582de0485fd4c1bd60d1e6a14f859cb86015f1455acd6bb67f08db,<$0.01,$0.22,$0.23
49521,2024-06-21 09:37:28,https://eigenphi.io/mev/bsc/tx/0x16c1bcfce6ca09030faf7fd2c6cc3abafa93681a0807478b16435f6a71e08bb2,<$0.01,$0.17,$0.17
49594,2024-06-21 09:13:03,https://eigenphi.io/mev/bsc/tx/0x85c5914ebdab01fbe817c59ffc498496b9fc68fa9ba22556ed17951d5f556ba8,<$0.01,$0.19,$0.19
49702,2024-06-21 08:32:32,https://eigenphi.io/mev/bsc/tx/0xd7b6febac6d06647dc15bed99f87d51faa8387a3d33c82a13b4fed255aa0ba22,<$0.01,$0.12,$0.13
49772,2024-06-21 08:04:15,https://eigenphi.io/mev/bsc/tx/0x87241d82291b9391ae27f8c53a3e3f11e2a5d0cc28b15d29db8e08fb8e7ccdd2,-$2.44,$2.44,<-$0.01
49796,2024-06-21 07:56:06,https://eigenphi.io/mev/bsc/tx/0xb391e978a3cac08a6c26eee0b9b292f2b6e325cc02fc1a26d2455371312bd2e3,<$0.01,$0.15,$0.16
49803,2024-06-21 07:54:24,https://eigenphi.io/mev/bsc/tx/0x0c7036d0fb8b9839bfbd9415191331520feb1b66d89e3cc3c123d27e81d12f58,<$0.01,$0.14,$0.15
49822,2024-06-21 07:47:54,https://eigenphi.io/mev/bsc/tx/0x3ce7fd0686cca09895d9e8cd15372953284927a373a2fef5ac58b82aa2461f9a,<-$0.01,$0.38,$0.37
49913,2024-06-21 07:10:26,https://eigenphi.io/mev/bsc/tx/0xfdbb3c90ff235f9ce6ee6e75dddddf6e64f06a79b94e2bb25a6d5c580bb307ee,<$0.01,$0.27,$0.27
49925,2024-06-21 07:04:56,https://eigenphi.io/mev/bsc/tx/0xc6498acbc62de42b52679caab86f88dcfbc452fb0e51668338b22964386f4a7c,<$0.01,$0.11,$0.12
49938,2024-06-21 06:57:08,https://eigenphi.io/mev/bsc/tx/0x894a070863c9ef03ccef8a983e25128ac76141a582db4f6b188c7b817e15d8f9,-$2.44,$2.44,<$0.01
49975,2024-06-21 06:44:00,https://eigenphi.io/mev/bsc/tx/0x423aa549777667e01acd3e8de36e2e812912680fe558897cd355fa92355bb545,<$0.01,$0.18,$0.19
50133,2024-06-21 05:44:52,https://eigenphi.io/mev/bsc/tx/0xb89bbe7b8fd2190433096793bc1109450aa7a843d775105aa1e02f8f8062fc1f,<$0.01,$0.14,$0.15
50148,2024-06-21 05:40:40,https://eigenphi.io/mev/bsc/tx/0x74800780f641659178190f7417ef08b783b90be8367baf39b6db2eba707fdf9b,<$0.01,$0.21,$0.22
50151,2024-06-21 05:40:37,https://eigenphi.io/mev/bsc/tx/0x57aa67eee6528398f0a66b122ffa369229149d569d0e574c52f61a4e1c9b427b,-$2.35,$2.35,<$0.01
50160,2024-06-21 05:36:25,https://eigenphi.io/mev/bsc/tx/0x5caebc236213556fd2dcf1834204b7a00f8ba1c40f178b70b1b3df9a548237be,<$0.01,$0.16,$0.17
50173,2024-06-21 05:32:10,https://eigenphi.io/mev/bsc/tx/0x66c866967cdd46e30022ad6c85047bfb4ca21ae9a556c0acd8b33177d82474d5,<$0.01,$0.17,$0.17
50209,2024-06-21 05:18:23,https://eigenphi.io/mev/bsc/tx/0xec19d392bc4453438c09d97ad464ac965caf748e962a7dfa0994aa0a338624e5,<$0.01,$0.32,$0.32
50256,2024-06-21 04:57:39,https://eigenphi.io/mev/bsc/tx/0x81a1c8616e789420c62c0f1bb8d88ebcb5f790853e0f555b568db12c7db0267d,<$0.01,$0.18,$0.18
50263,2024-06-21 04:53:53,https://eigenphi.io/mev/bsc/tx/0xc0d981668f9719169dcf58df9dd2162571ed6d4bf8e59dd738e5d2a6b34e7130,<$0.01,$0.13,$0.13
50297,2024-06-21 04:38:01,https://eigenphi.io/mev/bsc/tx/0x6c882fe4b48629ffcb5cb5f5f251bc2c8dfb956d7052a13ce633d9df05c2259c,<$0.01,$0.20,$0.21
50308,2024-06-21 04:36:10,https://eigenphi.io/mev/bsc/tx/0x1a1867abbef8f96458880189658e84319204e5ebf2e2697bd8ee2c0de328d03e,<-$0.01,$0.26,$0.26
50329,2024-06-21 04:25:52,https://eigenphi.io/mev/bsc/tx/0x97d30841892cf647b6e26456d9027edbdc942430dcb49bfa5a32ffdba90c4257,<$0.01,$0.19,$0.19
50375,2024-06-21 04:04:57,https://eigenphi.io/mev/bsc/tx/0x399d1fe319a018a8f6c24801fe7abca1e7cbe8780a657a38760753ca861ed254,<$0.01,$0.15,$0.15
50387,2024-06-21 03:57:48,https://eigenphi.io/mev/bsc/tx/0x45e79110a1041a936501ab1d5ba00046335f313b2e88ea49b05eb81b709ebf03,<$0.01,$0.17,$0.18
50454,2024-06-21 03:42:29,https://eigenphi.io/mev/bsc/tx/0x03ae204a68e03f86710ff6fcc427c5e3f742302b2cda82cd7b7cdacd6074c97d,<-$0.01,$0.30,$0.30
50477,2024-06-21 03:36:09,https://eigenphi.io/mev/bsc/tx/0x602903f8bfee518ea40f1fc342c1c93186268dfb8598c498a79e6d75a3d84e20,<$0.01,$0.20,$0.21
50560,2024-06-21 03:13:18,https://eigenphi.io/mev/bsc/tx/0x022c03f611e4ea722cc1f09bc04495a1f3d6aa88adde30e3c1131f0dd65f4040,<$0.01,$0.43,$0.44
50687,2024-06-21 02:27:05,https://eigenphi.io/mev/bsc/tx/0x0e5d8241452712a5921de8e98a120c9ff170c3f420d7b757e89f752ab8f773ed,<-$0.01,$0.57,$0.57
50841,2024-06-21 01:46:26,https://eigenphi.io/mev/bsc/tx/0x36b7a0321c8f3d60931d0cfcf2c78cb189ebb71531fcbd937fcaeef6e1e27267,<$0.01,$0.13,$0.13
50866,2024-06-21 01:38:53,https://eigenphi.io/mev/bsc/tx/0xfecfa6a735238291d220db42146cd0c73495b9951563f0730b0ffcfc013ae1b5,-$0.35,$0.34,<-$0.01
50985,2024-06-21 01:13:41,https://eigenphi.io/mev/bsc/tx/0x5c541665dc56e8e8252f35a1e1d35522d8de69869513f8d31a31356d6b332cf7,<$0.01,$0.11,$0.12
51082,2024-06-21 00:54:52,https://eigenphi.io/mev/bsc/tx/0x21c3b217da5324d711e6c4515d50e531d992f7f94267ec4f7e9ddb251aa6e255,<-$0.01,$0.23,$0.23
51097,2024-06-21 00:52:37,https://eigenphi.io/mev/bsc/tx/0xabe0b48a6297257177d731c03813e061835fe8c72ec9e4cc07d4d9ed0b95f0c0,<$0.01,$0.14,$0.14
51172,2024-06-21 00:36:16,https://eigenphi.io/mev/bsc/tx/0xd3c4724aed0b023c3c342d100067635c01fd1dcab667d8db40455145cb3c91ce,<$0.01,$0.11,$0.12
64595,2024-06-22 23:55:12,https://eigenphi.io/mev/bsc/tx/0x7654d7fa7d301f1b2dffd1b3497f1ac624409ae8167f9d28d4fe09cb4c088f4f,<$0.01,$0.14,$0.14
