Time,Tx,Transaction Hash URL,Token,Profit,Cost,Revenue
2024-06-20 23:45:48,0x13b…dee63,https://eigenphi.io/mev/bsc/tx/0x13bd8d53cc6ca463d380762347837a431c3b32d8158ae1c9985c723b859dee63,"…
…",$1.55,$2.11,$3.66
2024-06-20 23:45:27,0x4f2…c48e7,https://eigenphi.io/mev/bsc/tx/0x4f2ca9fe018d94862e42275187c5dd2ec32eedcfb732dcb510bf7f13da9c48e7,"…
…",$176.94,$0.11,$177.05
2024-06-20 23:45:00,0x1f7…b6307,https://eigenphi.io/mev/bsc/tx/0x1f74f7761cbf5eef5b89b5278df1c6baf77c5f482804635e539f716ce96b6307,"…
…",$7.02,$0.36,$7.38
"a few seconds ago
items per page:
60 - 70",,,,,,
2024-06-20 23:44:57,0x459…9c6fe,https://eigenphi.io/mev/bsc/tx/0x45954bbb072f9d3526593b9bf94508d9c46e5d15b56ac571995c630de849c6fe,"…
…",$0.18,$0.50,$0.68
2024-06-20 23:44:21,0xa3a…098f1,https://eigenphi.io/mev/bsc/tx/0xa3a2d478a4f51dc5344bbcca179237e5d8e35bb7df51ca097e9b17b7698098f1,"…
…",$0.61,$0.21,$0.82
2024-06-20 23:44:12,0xcc9…697d0,https://eigenphi.io/mev/bsc/tx/0xcc9bc3712261534709ef04b70cce71249f14b9e02f18db58132cf917502697d0,"…
…",$0.27,$0.27,$0.54
2024-06-20 23:44:12,0x148…ef8d7,https://eigenphi.io/mev/bsc/tx/0x148273e0110961f57ecb3b8b8b1e9ea3294118003cb19ba2b84f46e5b2cef8d7,"…
…",$6.02,$1.08,$7.10
2024-06-20 23:44:09,0x29d…2e98b,https://eigenphi.io/mev/bsc/tx/0x29d41b61761b6491524bbba6a11f54bd2acc1dc5a1ada4bee965afbe7562e98b,"…
…",$15.14,$0.89,$16.03
2024-06-20 23:43:51,0xf05…c66a1,https://eigenphi.io/mev/bsc/tx/0xf05f40bc5a4b713facbca0fb55be331f40b18eb7a30fad5ed28fc61afe2c66a1,"…
…",$0.16,$0.25,$0.40
2024-06-20 23:43:33,0x74e…d5114,https://eigenphi.io/mev/bsc/tx/0x74e41ff0705983f157369502433d64166ed18d4a4aaa249cd684cfa7db8d5114,"…
…",$0.79,$0.70,$1.49
2024-06-20 23:43:03,0xe9e…4ec16,https://eigenphi.io/mev/bsc/tx/0xe9ec35610fecde6897157019763bb220e136ad2a859f14b03417f19f34f4ec16,"…
…",$0.13,$0.20,$0.33
2024-06-20 23:42:54,0xcb1…398fc,https://eigenphi.io/mev/bsc/tx/0xcb12351ea665d2cec08b4f22fff035fb38f57e8ce0cc92716f5ddf3b4b0398fc,"…
…",$0.07,$0.35,$0.41
2024-06-20 23:42:48,0xcbf…c5176,https://eigenphi.io/mev/bsc/tx/0xcbf3ad5d4f9d3ea242654d25e3c31898219321a28545f243192d86daac0c5176,"…
…",$2.26,$1.32,$3.57
"a few seconds ago
items per page:
70 - 80",,,,,,
2024-06-20 23:42:30,0xafd…94e7c,https://eigenphi.io/mev/bsc/tx/0xafd422b8b29aed30f989c3cafee51101371f526deac28d67a30566d7c7994e7c,"…
…",$3.51,$30.05,$33.56
2024-06-20 23:42:24,0x2aa…74f1a,https://eigenphi.io/mev/bsc/tx/0x2aacfd1cf4a9da2a6b05e16e0b46f60774c2cd432fc3a611de66f67892374f1a,"…
…",$0.26,$0.34,$0.61
2024-06-20 23:42:09,0x406…2f59e,https://eigenphi.io/mev/bsc/tx/0x406ee9bd39d851209e2f0b98ba4cce2de50816e7333b11f8456cd6121c92f59e,"…
…",$0.89,$1.09,$1.98
2024-06-20 23:42:06,0xfb4…12088,https://eigenphi.io/mev/bsc/tx/0xfb4165f1eb4f1e2048c0c8dccf59d2e34a3acab69075bbfec5a39b539ed12088,"…
…",$5.48,$5.84,$11.32
2024-06-20 23:42:00,0x29d…0a654,https://eigenphi.io/mev/bsc/tx/0x29d6f2bcf25c3aeeabf7130ad563bf4bd5778745245b3935565802b93250a654,"…
…",$0.01,$0.15,$0.16
2024-06-20 23:41:51,0xf41…90af1,https://eigenphi.io/mev/bsc/tx/0xf4170b16a0c362177733279c5c1b5886e93869eefbf63742b921dc84a9a90af1,"…
…",$0.66,$0.15,$0.82
2024-06-20 23:41:24,0x408…5a491,https://eigenphi.io/mev/bsc/tx/0x408e8c311981a9687bb64fb90af47c44b37f0e779249ca34b9bff31da415a491,"…
…",$0.14,$0.20,$0.34
2024-06-20 23:41:15,0x853…8f40d,https://eigenphi.io/mev/bsc/tx/0x8530838751bafb4edc614c58e4f20769acb9053078c3ddf70ec58a8b54e8f40d,"…
…",$3.29,$0.30,$3.59
2024-06-20 23:41:06,0xea0…e886d,https://eigenphi.io/mev/bsc/tx/0xea09418417975198557ea113931d986db5c74514a1733e321b3abefe9f0e886d,"…
…",$1.23,$0.30,$1.53
2024-06-20 23:40:57,0xfa8…d934d,https://eigenphi.io/mev/bsc/tx/0xfa8299f146b3793f077ddfa278e9433945a585cb0674270c661bac03152d934d,"…
…",$0.05,$0.23,$0.27
"a few seconds ago
items per page:
80 - 90",,,,,,
2024-06-20 23:40:48,0x2df…28e2d,https://eigenphi.io/mev/bsc/tx/0x2dfbb513036d1910774eadcc23d0fbe2b09df06d6937caaf5d78f2f283528e2d,"…
…",$1.22,$0.14,$1.36
2024-06-20 23:40:12,0xbfe…d6a53,https://eigenphi.io/mev/bsc/tx/0xbfe6ed5cde737111f83896bbf0f3ece19f5dd833f7fee9fd9c6a6981dffd6a53,"…
…",$2.18,$0.30,$2.48
2024-06-20 23:40:12,0x259…4ff99,https://eigenphi.io/mev/bsc/tx/0x259dbce56e1865b9dcf693963b7c3eb3899733e51ce1dcc0d07cb6e2ac44ff99,"…
…",$2.53,$0.22,$2.76
2024-06-20 23:39:45,0x9cd…0c548,https://eigenphi.io/mev/bsc/tx/0x9cd7b50d2152811ce486cf67d681e35e0fe0562e9fe9a66657a431705320c548,"…
…",$2.94,$1.13,$4.08
2024-06-20 23:39:09,0x664…dfd9e,https://eigenphi.io/mev/bsc/tx/0x664a04c7efa3f85608d80017ef1c3a4e95e14d328bdc79d76b611d0c8c3dfd9e,"…
…",$0.14,$0.20,$0.35
2024-06-20 23:39:09,0x96e…52cea,https://eigenphi.io/mev/bsc/tx/0x96e8e3f9c39d60c9ebe94f257962376094bd9976448829690781186106252cea,"…
…",$1.43,$0.17,$1.60
2024-06-20 23:39:06,0x384…d55b2,https://eigenphi.io/mev/bsc/tx/0x3840ecf716e20c461efdc3eefe55f53d5be8c45acced525e4c70efc070ed55b2,"…
…",$0.90,$0.10,$1.00
2024-06-20 23:38:51,0xb78…14295,https://eigenphi.io/mev/bsc/tx/0xb78a279c5193d1dac73142452be09c8c1b644dd08e63b8552017999cde714295,"…
…",$0.56,$0.42,$0.98
2024-06-20 23:38:42,0x88c…f51d6,https://eigenphi.io/mev/bsc/tx/0x88ca8f74434065110054cf1e08680ed02e1197a8c5cee037c739710bb4cf51d6,"…
…",$3.96,$0.39,$4.35
2024-06-20 23:38:06,0xc71…ab5a1,https://eigenphi.io/mev/bsc/tx/0xc71e5d65595810b177e12f2e1c6e8362c4db139624ac53f61af202e74fbab5a1,"…
…",$0.23,$0.14,$0.37
"a few seconds ago
items per page:
90 - 100",,,,,,
2024-06-20 23:37:57,0x19f…f6ebd,https://eigenphi.io/mev/bsc/tx/0x19f67f0068194e328ca91e24fbb85f98e12bc73d8308785e470a4930f93f6ebd,"…
…",$1.73,$0.79,$2.53
2024-06-20 23:37:51,0x699…af59c,https://eigenphi.io/mev/bsc/tx/0x6999fd718b5301926de6b3e0f8b4a05d992dcff3291329ba4afe09343deaf59c,"…
…",$12.76,$0.17,$12.93
2024-06-20 23:37:48,0x651…59cad,https://eigenphi.io/mev/bsc/tx/0x651f2e541206d0547558feca925702e3b13e4701981bf630e00dc521ecd59cad,"…
…",$0.09,$0.17,$0.25
2024-06-20 23:37:48,0x1fe…85bc9,https://eigenphi.io/mev/bsc/tx/0x1fe30ed3f8d22f588699d5b56560d1085cfb11d0a42c8b9a2b4fef0f34785bc9,"…
…",$7.78,$0.41,$8.19
2024-06-20 23:37:33,0xf94…b18fb,https://eigenphi.io/mev/bsc/tx/0xf94a063aeac3f6711649daae7e338b8eecbbb895a618e6ab5130b227839b18fb,"…
…",$1.23,$0.47,$1.69
2024-06-20 23:37:09,0x053…47e6b,https://eigenphi.io/mev/bsc/tx/0x0539843087a4638708c0a50c4dca7fd1fca79be9a69baccafd019d7906a47e6b,"…
…",$0.37,$0.31,$0.68
2024-06-20 23:37:09,0x2db…037c5,https://eigenphi.io/mev/bsc/tx/0x2dba095f691275ee5f0ffb715ed8b44809dc07725a81c437e63f8e508cf037c5,"…
…",$11.73,$0.16,$11.90
2024-06-20 23:37:00,0xf0e…cd5d5,https://eigenphi.io/mev/bsc/tx/0xf0e7efb8161e4c5f47f8a674d8aff3b265d394d96f44c2d77fccaa1f3b5cd5d5,"…
…",$0.51,$0.25,$0.76
2024-06-20 23:36:48,0xc85…b693a,https://eigenphi.io/mev/bsc/tx/0xc859c31e745b314aa1fc2a0634130ea3441a83bc1f18fd7e0d023e2abfbb693a,"…
…",$0.99,$0.21,$1.19
2024-06-20 23:36:45,0x61b…6ebd5,https://eigenphi.io/mev/bsc/tx/0x61b7d5fa96862bb9d846622417e9f859ce270787349e65201cf677fceb76ebd5,"…
…",$1.08,$0.10,$1.19
"a few seconds ago
items per page:
100 - 110",,,,,,
2024-06-20 23:36:15,0xb51…8a769,https://eigenphi.io/mev/bsc/tx/0xb51d7d56c6c5faa635e5db0c3833389d92873aa17a25f197864a5e29fb28a769,"…
…",$0.02,$0.15,$0.18
2024-06-20 23:36:15,0x170…efce7,https://eigenphi.io/mev/bsc/tx/0x17053df488c4fe3fc8f88f7b888ee1e7a842c3eca1a1f15a4dffddf5a0befce7,"…
…",$0.05,$0.17,$0.22
2024-06-20 23:35:48,0x0d5…e7218,https://eigenphi.io/mev/bsc/tx/0x0d59fb44689aa84711cdbf39711c92e785478966b3c58926cf8189d640de7218,"…
…",$0.18,$2.24,$2.42
2024-06-20 23:35:30,0xb8b…0d058,https://eigenphi.io/mev/bsc/tx/0xb8b2419f7a9145f16ee79cd244476a71e975eca7df785fcdb04846bc4120d058,"…
…",$0.07,$0.89,$0.96
2024-06-20 23:35:27,0xa9d…d1079,https://eigenphi.io/mev/bsc/tx/0xa9d2279995acbac6dabc2dae9420221ef4b1e1b09aa5bc89a0a74d93ec4d1079,"…
…",$0.76,$0.19,$0.95
2024-06-20 23:35:27,0x38a…4cc87,https://eigenphi.io/mev/bsc/tx/0x38a6ae720121533e210adc67be1e2b858f4087c7d7c18e28228bb6248064cc87,"…
…",$3.20,$0.32,$3.52
2024-06-20 23:35:24,0x38f…93f27,https://eigenphi.io/mev/bsc/tx/0x38fa3d3c498ba15b7b036c0535641b5776f99f79e31b1f0c7682e09fab693f27,"…
…",-$0.11,$0.79,$0.68
2024-06-20 23:35:18,0x760…6f705,https://eigenphi.io/mev/bsc/tx/0x7601d8a3d23b9e4bae416c48d88245d519d3b364951e32ff263c54239d36f705,"…
…",-$62.32,$1.44,-$60.89
2024-06-20 23:35:18,0xb1c…8707d,https://eigenphi.io/mev/bsc/tx/0xb1cca75dbf884704f448ac187e3d5cc5cba2626a0eb586789ab3efe2d258707d,"…
…",$0.14,$1.70,$1.84
2024-06-20 23:35:12,0x826…fc138,https://eigenphi.io/mev/bsc/tx/0x8264f22b229508036f4e7b9ce455e1c30fe399185ddc1b9942ff6807097fc138,"…
…",$0.08,$0.20,$0.28
"a few seconds ago
items per page:
110 - 120",,,,,,
2024-06-20 23:34:39,0xd7e…262f1,https://eigenphi.io/mev/bsc/tx/0xd7e0ff9ff27ee0eb5a09039c26610e61cfe35f25d80c3ef8c74a68921d4262f1,"…
…",$0.19,$0.14,$0.33
2024-06-20 23:34:09,0x815…1b76f,https://eigenphi.io/mev/bsc/tx/0x81570f086dda4553bef46cf3409c560e92115a6ffba6afb8ebe562f0bde1b76f,"…
…",$0.13,$0.19,$0.31
2024-06-20 23:33:48,0xc68…94ee5,https://eigenphi.io/mev/bsc/tx/0xc682b3bb504cd76843123b24c6f4cab78770226e0bf2d7eb09797c83a2394ee5,"…
…",$0.02,$0.11,$0.13
2024-06-20 23:33:48,0x68b…5882d,https://eigenphi.io/mev/bsc/tx/0x68bda21b5f592d71191b8dde457aa87a2feec6c3bb76d37210a42e8c7805882d,"…
…",$9.15,$0.66,$9.81
2024-06-20 23:33:42,0xe9e…ea2b4,https://eigenphi.io/mev/bsc/tx/0xe9e15d0a884b2c01c096223dc992b5eedb32f976b51f58ad5482fcb8c5aea2b4,"…
…",$0.18,$3.76,$3.94
2024-06-20 23:33:18,0x303…2597f,https://eigenphi.io/mev/bsc/tx/0x30314230bc6c6dcd24e0eb528dc62d68d7c2b55fe5d2625d0b0f33d0d7f2597f,"…
…",$0.08,$0.17,$0.25
