,market_id,timestamp,funding_rate,time_hour,funding_rate_apy,Binance,Bybit,OKX
690,BNB-USD,1715508000,-5.0859706050737355e-05,2024-05-12 10:00,-0.35952318409977,0.1801342846056988,0.10657743122304475,0.08849555371812312
691,BNB-USD,1715504400,-2.7991214959327763e-05,2024-05-12 09:00,-0.21745705389559744,0.17986400541864467,0.10628087110067774,0.08839290792967192
692,BNB-USD,1715500800,-2.6570979677990558e-05,2024-05-12 08:00,-0.20766014898341933,0.17981834272851405,0.10622472611374767,0.0884031327466992
693,BNB-USD,1715497200,-2.8067470570808096e-05,2024-05-12 07:00,-0.217979632010871,0.1802145624990168,0.10630092342431774,0.08848128784170006
694,BNB-USD,1715493600,-1.868472967418954e-05,2024-05-12 06:00,-0.1509861343885428,0.17999941504016181,0.10636966444230112,0.0884176478620049
695,BNB-USD,1715490000,-1.4808266285973499e-05,2024-05-12 05:00,-0.12165987402058864,0.17996919779064835,0.10633085317480506,0.08839214524312466
696,BNB-USD,1715486400,-3.2221781707575266e-06,2024-05-12 04:00,-0.027831685309316123,0.1799819227886048,0.10634317733924958,0.08838474482847802
697,BNB-USD,1715482800,-3.7199725324312785e-06,2024-05-12 03:00,-0.03206178381312175,0.17977606594799567,0.10634959548972223,0.0879278755478714
698,BNB-USD,1715479200,-1.0098135977847231e-05,2024-05-12 02:00,-0.08466038424156697,0.17959981921081924,0.10613749763978553,0.08789783416695474
699,BNB-USD,1715475600,-1.2977152350730216e-05,2024-05-12 01:00,-0.10745700446432438,0.17936001814923874,0.10598672508053997,0.08779024231809407
700,BNB-USD,1715472000,-6.898029879277017e-06,2024-05-12 00:00,-0.05863746710737405,0.17914216037874597,0.1059743239931501,0.0874108315738249
701,BNB-USD,1715468400,-1.7881852540541218e-06,2024-05-11 23:00,-0.015542466405614741,0.17910912501146758,0.10595636107499184,0.08739040066211046
702,BNB-USD,1715464800,1.4324389767352913e-05,2024-05-11 22:00,0.13369335155598305,0.1792277674634355,0.10602855284713719,0.08740354498085545
703,BNB-USD,1715461200,9.148046664412043e-06,2024-05-11 21:00,0.08343497054178295,0.1793446141778663,0.10614413356799823,0.08753887878237299
