,blockNumber,timeStamp,hash,from,to,contractAddress,tokenName,tokenSymbol,value,tokenDecimal,gas,gasPrice,gasUsed,evt_block_time,cex_name,distinct_name,gasFee,timeStamp_midnight,TokenPrice_traded,ETH-USD,Volume,gasFee_inUSD,gasFee_percentage_bp
3839,15963910,1668376295,0x1d635e3c48e5df9b50bc9977e54bde744a4d4527521f2970752c473a5ab18078,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,1135119485000,6,120000,18116646421,58433,2022-11-13 21:51:35.000 UTC,Binance,Binance Wintermute Deposit,0.0010586100003182931,1668297600,0.9984,1254.95,1133303.293824,1.328502619899442,0.011722392647574499
3840,15963201,1668367775,0x14e0a171b5761d1538d3b8400f0df942f6baab79470cb5a1541c2ab4c9f5e25f,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xd52055a39a3d2f7505c739f981f296ea31b50191,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USDC,1914578200000,6,84000,18096224029,48549,2022-11-13 19:29:35.000 UTC,Anchorage Digital,Anchorage Digital Custodian 1,0.0008785535803839211,1668297600,1.0,1254.95,1914578.2,1.1025408157028018,0.005758661702628818
3841,15963052,1668365987,0x32585c045cd2d98bee20f3c2a913e9dd1dad373ea864700d53761e398d801ae1,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xd52055a39a3d2f7505c739f981f296ea31b50191,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USDC,1914578200000,6,84000,23224433305,48549,2022-11-13 18:59:47.000 UTC,Anchorage Digital,Anchorage Digital Custodian 1,0.001127523012524445,1668297600,1.0,1254.95,1914578.2,1.4149850045675525,0.007390583495453737
3842,15956726,1668289751,0x323369d66c4da45cb2656dbdbc5afacb28bab7235674765e6948e33434fa7b35,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,SushiToken,SUSHI,137500000000000000000000,18,62017,11125677894,51681,2022-11-12 21:49:11.000 UTC,Binance,Binance Wintermute Deposit,0.000574986159239814,1668211200,1.252,1285.23,172150.0,0.7389894614397862,0.04292706717628731
3843,15956723,1668289715,0xaca8c3509f8e0ffa441ee3120a3330c583c9495443c3794fce750c2d8197fafa,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,Maker,MKR,250000000000000000000,18,65220,11084231363,54350,2022-11-12 21:48:35.000 UTC,Binance,Binance Wintermute Deposit,0.00060242797457905,1668211200,779.14,1285.23,194785.0,0.7742585057682325,0.03974939064959994
3844,15956366,1668285383,0x42661a9d1e837fa17cc3980216b97314ccb01485f43fd23c1a9b1fd65e188482,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x46a189c7f37953b91e5bd75d0e608efdafefaf1c,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,Matic Token,MATIC,13030000000000000000000,18,44313,10981009935,36928,2022-11-12 20:36:23.000 UTC,Coinmetro,Coinmetro 4,0.00040550673487968003,1668211200,1.062,1285.23,13837.86,0.5211694208694112,0.3766257361105049
3845,15956229,1668283727,0x7fcda854b9e5dcab96c9310fc0fe79b0662712695468a1ef56d1272c01bf6a15,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x46a189c7f37953b91e5bd75d0e608efdafefaf1c,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,Matic Token,MATIC,5000000000000000000,18,44284,11599416096,36904,2022-11-12 20:08:47.000 UTC,Coinmetro,Coinmetro 4,0.00042806485160678403,1668211200,1.062,1285.23,5.3100000000000005,0.550161789230587,1036.0862320726685
3846,15956152,1668282803,0x45f180184f257df701d376b18e40bbcd193a51409ca9126c7278c984c2f0931b,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x46a189c7f37953b91e5bd75d0e608efdafefaf1c,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,LoopringCoin V2,LRC,21180000000000000000000,18,41418,12557818554,34515,2022-11-12 19:53:23.000 UTC,Coinmetro,Coinmetro 4,0.00043343310739131003,1668211200,0.2629,1285.23,5568.222000000001,0.5570612326125334,1.0004292799614192
3847,15956120,1668282419,0xcf4eeed77b08626f0a6dce61942c9b14937c76dcc6b6c29281f598e74c523f47,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x46a189c7f37953b91e5bd75d0e608efdafefaf1c,0xc944e90c64b2c07662a292be6244bdf05cda44a7,Graph Token,GRT,129970000000000000000000,18,41464,12232543297,34554,2022-11-12 19:46:59.000 UTC,Coinmetro,Coinmetro 4,0.00042268330108453803,1668211200,0.0661,1285.23,8591.017000000002,0.5432452590528808,0.6323410360529849
3848,15956074,1668281867,0xc8ab183d3714d33dafcf6423ecabd939d37fb6f254d24e08cfb7de383391f010,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x46a189c7f37953b91e5bd75d0e608efdafefaf1c,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,Synthetix Network Token,SNX,3128000000000000000000,18,105597,12614012539,87320,2022-11-12 19:37:47.000 UTC,Coinmetro,Coinmetro 4,0.00110145557490548,1668211200,1.862,1285.23,5824.336,1.41562374853577,2.4305324221263507
3849,15955704,1668277427,0x046c91cfe80276c22cd99972e7015e13d57258ed1aef5c6bf9f52e6311fd9d1d,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xd52055a39a3d2f7505c739f981f296ea31b50191,0x8e870d67f660d95d5be530380d0ec0bd388289e1,Pax Dollar,USDP,499750000000000000000000,18,59419,14099759861,49235,2022-11-12 18:23:47.000 UTC,Anchorage Digital,Anchorage Digital Custodian 1,0.0006942016767563351,1668211200,0.9979,1285.23,498700.525,0.8922088210175445,0.017890673385947294
3850,15955609,1668276287,0x6e83fa2c710f1ec4e15543ee95aab786fd6cfcea332f9d56f7094ba8360fd831,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x46a189c7f37953b91e5bd75d0e608efdafefaf1c,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,Synthetix Network Token,SNX,2000000000000000000,18,105583,16954102170,87308,2022-11-12 18:04:47.000 UTC,Coinmetro,Coinmetro 4,0.00148022875225836,1668211200,1.862,1285.23,3.724,1.9024343992650121,5108.577871280912
3851,15955607,1668276263,0x0aaeececcc27c10f663e8f235889c93f6424e9e5e0bc336a4cae2c395b31c471,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x46a189c7f37953b91e5bd75d0e608efdafefaf1c,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,LoopringCoin V2,LRC,20000000000000000000,18,41403,15360105611,34503,2022-11-12 18:04:23.000 UTC,Coinmetro,Coinmetro 4,0.000529969723896333,1668211200,0.2629,1285.23,5.258000000000001,0.681132988243284,1295.422191409821
3852,15955603,1668276215,0x9163ba6d565843e1fa97b6a69eec0540d9ee43550dfd96435fe8fcc70b5fd68b,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x46a189c7f37953b91e5bd75d0e608efdafefaf1c,0xc944e90c64b2c07662a292be6244bdf05cda44a7,Graph Token,GRT,30000000000000000000,18,41450,18036556676,34542,2022-11-12 18:03:35.000 UTC,Coinmetro,Coinmetro 4,0.000623018740702392,1668211200,0.0661,1285.23,1.983,0.8007223761129353,4037.9343223042624
3853,15955383,1668273563,0x6fc5ad3fef6e095c0db052bce5e1c193a15935c8fe9fac13d33e65ac93fc74c8,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x46a189c7f37953b91e5bd75d0e608efdafefaf1c,0x0d8775f648430679a709e98d2b0cb6250d2887ef,BAT,BAT,35995000000000000000000,18,41702,13842390328,34752,2022-11-12 17:19:23.000 UTC,Coinmetro,Coinmetro 4,0.00048105074867865603,1668211200,0.2549,1285.23,9175.1255,0.6182608537242691,0.6738445743595214
3854,15955381,1668273539,0x3fcd17c085debfeaa6f82330ab0dcd7507fcfda54fb0353adc8d3e8ec7b3a67f,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x1e7b450322e42b53d55abc795913537fd680fe0c,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,EnjinCoin,ENJ,24975000000000000000000,18,42148,13401906709,35124,2022-11-12 17:18:59.000 UTC,Coinmetro,Coinmetro 5,0.00047072857124691605,1668211200,0.3493,1285.23,8723.767499999998,0.6049944816236739,0.6935013818555733
3855,15955017,1668269171,0xdf377210efefebe89bd234a0fdabd9cd7e86031b8c96984f05ba1d4ad29cdb2b,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x1e7b450322e42b53d55abc795913537fd680fe0c,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,EnjinCoin,ENJ,25000000000000000000,18,62654,15369116433,52212,2022-11-12 16:06:11.000 UTC,Coinmetro,Coinmetro 5,0.000802452307199796,1668211200,0.3493,1285.23,8.7325,1.0313357787823938,1181.031524514622
3856,15955015,1668269147,0xed9f60bdc19041cd78d7f6afaa8a09bac7895c58e8bb2a9adeaf018917e77f92,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x46a189c7f37953b91e5bd75d0e608efdafefaf1c,0x0d8775f648430679a709e98d2b0cb6250d2887ef,BAT,BAT,5000000000000000000,18,41673,15194621279,34728,2022-11-12 16:05:47.000 UTC,Coinmetro,Coinmetro 4,0.0005276788077771121,1668211200,0.2549,1285.23,1.2745000000000002,0.6781886341193778,5321.21329242352
3857,15954930,1668268127,0xcaf1e9db0ec886c750f973446218f6d1b9f93e388acb4c510134ff0a94897f43,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x1e7b450322e42b53d55abc795913537fd680fe0c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USDC,35000000000,6,84000,13696017391,48525,2022-11-12 15:48:47.000 UTC,Coinmetro,Coinmetro 5,0.000664599243898275,1668211200,1.0,1285.23,35000.0,0.8541628862353801,0.2440465389243943
3858,15954643,1668264683,0x7b3ee04adb68fcdc4b010dbc0b8a68ebcce215377f7c8de06abb305655e2b518,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xd52055a39a3d2f7505c739f981f296ea31b50191,0x8e870d67f660d95d5be530380d0ec0bd388289e1,Pax Dollar,USDP,124900000000000000,18,80250,18034728953,66323,2022-11-12 14:51:23.000 UTC,Anchorage Digital,Anchorage Digital Custodian 1,0.0011961173283498191,1668211200,0.9979,1285.23,0.12463771,1.5372858739150381,123340.34971559074
3859,15954556,1668263627,0xa4184ac969664f03dcd5e9734df897b8acd291689e24b3b7248c4c00c9255f41,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USDC,7500000000000,6,84000,13809906053,65637,2022-11-12 14:33:47.000 UTC,Binance,Binance Wintermute Deposit,0.000906440803600761,1668211200,1.0,1285.23,7500000.0,1.164984914011806,0.0015533132186824079
3860,15954519,1668263171,0x1f808e15c36d57fad3b3e163be2a1c73564c7958bb039288a0f13910aba785a2,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,2500000000000,6,120000,13551809988,41321,2022-11-12 14:26:11.000 UTC,Binance,Binance Wintermute Deposit,0.000559974340514148,1668211200,0.9969,1285.23,2492250.0,0.7196958216589985,0.002887735265960471
3861,15954484,1668262751,0x7fe4677b73f224853506672219c7e78fd266973341e3845cb5596422c5138b27,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,906094165,6,120000,13517304658,63209,2022-11-12 14:19:11.000 UTC,Binance,Binance Wintermute Deposit,0.000854415310127522,1668211200,0.9969,1285.23,903.2852730884999,1.0981201890351953,12.156958845133373
3862,15951369,1668225119,0x964e6bee05ec66a6dbf0ab42d4bcc3d5bda15299a3f96dec6c0b86a2e5ada15a,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xd52055a39a3d2f7505c739f981f296ea31b50191,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USDC,500000000000,6,84000,15430101175,48525,2022-11-12 03:51:59.000 UTC,Anchorage Digital,Anchorage Digital Custodian 1,0.000748745659516875,1668211200,1.0,1285.23,500000.0,0.9623103839808733,0.019246207679617468
3863,15951060,1668221411,0x214dd94989f2ad2f6851a21468b190ba76945117cfa9f8311b6b870866be7361,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xd52055a39a3d2f7505c739f981f296ea31b50191,0x4fabb145d64652a948d72533023f6e7a623c7c53,BUSD,BUSD,500000000000000000000000,18,59419,15002289755,49235,2022-11-12 02:50:11.000 UTC,Anchorage Digital,Anchorage Digital Custodian 1,0.0007386377360874251,1668211200,0.9997,1285.23,499850.0,0.9493193775516413,0.0189920851765858
3864,15950348,1668212843,0x768c86c075dc28b4f99adfb1fc49a8c143c6605eac450fc493ed0bbc36f74ef5,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,1589000000000,6,120000,16508645937,63221,2022-11-12 00:27:23.000 UTC,Binance,Binance Wintermute Deposit,0.001043693104783077,1668211200,0.9969,1285.23,1584074.1,1.3413856890603542,0.008467947863426048
3865,15950345,1668212807,0x8757c30adbceea983d7159e353d55bacc18867ce931591b44aa8404533b69b43,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USDC,5200000000000,6,84000,16088237477,48537,2022-11-12 00:26:47.000 UTC,Binance,Binance Wintermute Deposit,0.000780874782421149,1668211200,1.0,1285.23,5200000.0,1.0036036966111332,0.0019300071088675637
3866,15949897,1668207407,0x49d7baa1489a1a9a7deebfc5448845e8f07635b590dd8e5fb092de6267597281,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xd52055a39a3d2f7505c739f981f296ea31b50191,0x4fabb145d64652a948d72533023f6e7a623c7c53,BUSD,BUSD,1999595079984000000000000,18,59433,20173476790,49247,2022-11-11 22:56:47.000 UTC,Anchorage Digital,Anchorage Digital Custodian 1,0.0009934832114771302,1668124800,1.0,1296.01,1999595.079984,1.2875641769064754,0.00643912454974023
3867,15949526,1668202955,0xfa5f0f5a61443dc77848a2249fee45a90c9212bd8167a761e454177ee3ae50dd,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xd52055a39a3d2f7505c739f981f296ea31b50191,0x4fabb145d64652a948d72533023f6e7a623c7c53,BUSD,BUSD,5000000000000000000,18,80235,15839251073,66311,2022-11-11 21:42:35.000 UTC,Anchorage Digital,Anchorage Digital Custodian 1,0.001050316577901703,1668124800,1.0,1296.01,5.0,1.361220788126386,2722.441576252772
3868,15949437,1668201875,0x9b586db0d975716282bad20faf1b3a1e5ff6ddcc0812e0afe5515a3b2077fed1,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,0x4fabb145d64652a948d72533023f6e7a623c7c53,BUSD,BUSD,3000000000000000000,18,80235,19859297922,66311,2022-11-11 21:24:35.000 UTC,Binance,Binance Wintermute Deposit,0.0013168899045057421,1668124800,1.0,1296.01,3.0,1.7067024851384869,5689.008283794956
3869,15946440,1668165647,0x1376b5658d0d1993de61dfca1b6ca160447cf7379de7989693949c862e0d13de,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xd52055a39a3d2f7505c739f981f296ea31b50191,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USDC,84361471000,6,84000,15303773597,48537,2022-11-11 11:20:47.000 UTC,Anchorage Digital,Anchorage Digital Custodian 1,0.0007427992590775891,1668124800,1.0,1296.01,84361.471,0.9626752677571462,0.11411314387312498
3870,15941186,1668102215,0x99add2e49d9e76d9439642ff15ec563cdab40c9e516efa5e3776142ce9ada56a,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xd52055a39a3d2f7505c739f981f296ea31b50191,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,Maker,MKR,1594381710000000000000,18,44714,67552729942,37262,2022-11-10 17:43:35.000 UTC,Anchorage Digital,Anchorage Digital Custodian 1,0.002517149823098804,1668038400,670.76,1104.17,1069447.4757996001,2.779361320171007,0.02598875945817671
3871,15940035,1668088331,0x3d6659a11a83c74bc274e359753f750ab519d7e7ea7eccb736077ec600c56a49,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9bdb521a97e95177bf252c253e256a60c3e14447,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USDC,10000000000000,6,84000,100390435245,48537,2022-11-10 13:52:11.000 UTC,Nexo,Nexo Corporate Treasury,0.004872650555486566,1668038400,0.9999,1104.17,9999000.0,5.380234563851602,0.005380772641115712
3872,15939890,1668086567,0x3f3281c1de9e946af9df152a95a8f7ab3b24d65edf42d255c4afd34ef2b4817c,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9bdb521a97e95177bf252c253e256a60c3e14447,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USDC,9600000000000,6,84000,41541636497,48525,2022-11-10 13:22:47.000 UTC,Nexo,Nexo Corporate Treasury,0.002015807911016925,1668038400,0.9999,1104.17,9599040.0,2.2257946211075583,0.002318767940447751
3873,15939646,1668083615,0xc865ee0a9ee7f633038dba4d0c5cc7302939976b235c3f81216b717e0f0f9892,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,10000000,6,120000,70041647219,63197,2022-11-10 12:33:35.000 UTC,Binance,Binance Wintermute Deposit,0.004426421979299143,1668038400,0.994,1104.17,9.94,4.8875223568827355,4917.024503906173
3874,15939535,1668082283,0x982fe223efb98b17f11089d148a64fbda7cee105fe55185b55b3bc1faf7a2469,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x9bdb521a97e95177bf252c253e256a60c3e14447,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USDC,19794000000000,6,84000,58274365191,48525,2022-11-10 12:11:23.000 UTC,Nexo,Nexo Corporate Treasury,0.002827763570893275,1668038400,0.9999,1104.17,19792020.6,3.1223317020732275,0.0015775709641658454
3875,15939283,1668079247,0xcb2ef240a9c35432cc6a408ca6f37fcb026cead6783994aa80735e0eed6292f0,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xd52055a39a3d2f7505c739f981f296ea31b50191,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,Matic Token,MATIC,58210423000000000000000,18,44328,23112999554,36940,2022-11-10 11:20:47.000 UTC,Anchorage Digital,Anchorage Digital Custodian 1,0.00085379420352476,1668038400,0.8092,1104.17,47103.874291600005,0.9427339457059344,0.20013936430576185
3876,15939268,1668079067,0xa888916b8a7315a9078f316828f78b6b15bec84ea53e2bcee349b1c19c03ff31,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xd52055a39a3d2f7505c739f981f296ea31b50191,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,Aave Token,AAVE,2707565830000000000000,18,223910,23405129235,184169,2022-11-10 11:17:47.000 UTC,Anchorage Digital,Anchorage Digital Custodian 1,0.0043104992460807155,1668038400,58.26,1104.17,157742.7852558,4.759523952544944,0.3017268868954463
3877,15938914,1668074783,0x5e292f77e6f7bf4103714ea91ea2abf4ced6b7a9b307d2dab781e3d96f864d6a,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x1e7b450322e42b53d55abc795913537fd680fe0c,0x514910771af9ca656af840dff83e8264ecf986ca,ChainLink Token,LINK,5590000000000000000000,18,42001,19529972975,35001,2022-11-10 10:06:23.000 UTC,Coinmetro,Coinmetro 5,0.000683568584097975,1668038400,6.203,1104.17,34674.770000000004,0.7547759235034611,0.21767294303710188
3878,15938912,1668074759,0xf9f0f8bd49b5d668b15b463e9966e594e55c022bdefadfeb13ba0aac421cb77c,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x1e7b450322e42b53d55abc795913537fd680fe0c,0x4a220e6096b25eadb88358cb44068a3248254675,Quant,QNT,300000000000000000000,18,62348,18976471032,51957,2022-11-10 10:05:59.000 UTC,Coinmetro,Coinmetro 5,0.000985960505409624,1668038400,108.42,1104.17,32526.0,1.0886680112581446,0.3347070070891424
3879,15938910,1668074735,0x656697e148d897f8a6ea103f2fe64237ca29cdb775f48138d3549da1655bfb83,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0x1e7b450322e42b53d55abc795913537fd680fe0c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USDC,42000000000,6,84000,19503680900,48525,2022-11-10 10:05:35.000 UTC,Coinmetro,Coinmetro 5,0.0009464161156725001,1668038400,0.9999,1104.17,41995.8,1.0450042824421044,0.24883542698129438
3880,15936096,1668040763,0x4b9ac50f60f8c460e2a723c9cc8b2955d2f549352fda9521452c52f538c74bed,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,0x4a220e6096b25eadb88358cb44068a3248254675,Quant,QNT,1655000000000000000000,18,62348,51597065826,51957,2022-11-10 00:39:23.000 UTC,Binance,Binance Wintermute Deposit,0.002680828749121482,1668038400,108.42,1104.17,179435.1,2.960090679917467,0.16496720429377904
3881,15936094,1668040739,0xd84526f052cbc8ba84d30da8a31ff32501d241429c23c35ad8835f741a88f55e,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,0x4fabb145d64652a948d72533023f6e7a623c7c53,BUSD,BUSD,1500000000000000000000000,18,80278,54835970940,49247,2022-11-10 00:38:59.000 UTC,Binance,Binance Wintermute Deposit,0.0027005070608821804,1668038400,0.9961,1104.17,1494150.0,2.981818881414277,0.019956623373920134
3882,15936087,1668040655,0x7087bc2c725f0d84090eb8816d5c4e01534e2792162c78756c361a9a37bd62ef,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,39500000000000000000000,18,68661,61701548106,40118,2022-11-10 00:37:35.000 UTC,Binance,Binance Wintermute Deposit,0.002475342706916508,1668038400,4.905,1104.17,193747.5,2.733199156696001,0.14107016383158497
3883,15936082,1668040595,0x2784d5e2b38cc34390a7424d2ce6b41914cf6a011028ab1241c01377f5442efb,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,1710000000000,6,120000,64701595925,63221,2022-11-10 00:36:35.000 UTC,Binance,Binance Wintermute Deposit,0.004090499595974425,1668038400,0.994,1104.17,1699740.0,4.516606938887081,0.026572340116059405
3884,15934766,1668024707,0x47bb112971429ae4f281433c8d5bd34b427f820f7ae569cd13ebf9bc582910ab,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xd52055a39a3d2f7505c739f981f296ea31b50191,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,Maker,MKR,465378450000000000000,18,44714,46562079231,37262,2022-11-09 20:11:47.000 UTC,Anchorage Digital,Anchorage Digital Custodian 1,0.0017349961963055221,1667952000,713.93,1334.22,332247.6368085,2.3148666250347536,0.06967292972407176
3885,15934660,1668023435,0x09c54413d05ada73395aed144eadb547714896e13bf3d3e42fbaf5c345725cef,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xd52055a39a3d2f7505c739f981f296ea31b50191,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,Maker,MKR,50000000000000000,18,44671,55796000411,37226,2022-11-09 19:50:35.000 UTC,Anchorage Digital,Anchorage Digital Custodian 1,0.002077061911299886,1667952000,713.93,1334.22,35.6965,2.771257543294534,776.3387288094166
3886,15934632,1668023099,0x493ead0da4d18d188eded0e191299b76b9b7db1864a80e5c8a7c104111132405,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xd52055a39a3d2f7505c739f981f296ea31b50191,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,Matic Token,MATIC,856665000000000000000,18,44313,65206093862,36928,2022-11-09 19:44:59.000 UTC,Anchorage Digital,Anchorage Digital Custodian 1,0.002407930634135936,1667952000,1.044,1334.22,894.35826,3.2127092106768487,35.92194933914792
3887,15934455,1668020927,0x969fbc8260a87f93b33034d0a152a8572a1b38667f56ce788e3bf923a0c13cdf,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xd52055a39a3d2f7505c739f981f296ea31b50191,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USDC,180899474000,6,84000,92921466633,48537,2022-11-09 19:08:47.000 UTC,Anchorage Digital,Anchorage Digital Custodian 1,0.004510129225965921,1667952000,0.9999,1334.22,180881.38405259998,6.017504615868251,0.3326768339033923
3888,15933352,1668007595,0xddcfd6cd87d73c6ada0e78740dc7bdb489f0ad6a609b3e9546cd1a43b901ecf2,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,2000000000000,6,120000,28575156304,46121,2022-11-09 15:26:35.000 UTC,Binance,Binance Wintermute Deposit,0.0013179147838967842,1667952000,0.9986,1334.22,1997200.0,1.7583882629707674,0.00880426728905852
3889,15933348,1668007547,0x0e50747603908a39f81f6b4a131e2e1ed4b9bcd1d498b29f552efc0bce3875ce,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,Matic Token,MATIC,4290000000000000000000000,18,64848,29440281578,54040,2022-11-09 15:25:47.000 UTC,Binance,Binance Wintermute Deposit,0.00159095281647512,1667952000,1.044,1334.22,4478760.0,2.1226810667974347,0.004739439190305876
3890,15929893,1667965739,0x49f331949100663360be56da8471468cfb56c430b5aa2e9b3fea7c9b86205a4c,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,USDC,350000000000,6,84000,18274403934,48525,2022-11-09 03:48:59.000 UTC,Binance,Binance Wintermute Deposit,0.00088676545089735,1667952000,0.9999,1334.22,349965.0,1.1831401998962623,0.033807386449966774
3891,15929889,1667965691,0x924ae312fe245ce21ac4d6ea658b3f80de115b13d745a650d6822f96e70135bd,0xdbf5e9c5206d0db70a90108bf936da60221dc080,0xb3f923eabaf178fc1bd8e13902fc5c61d3ddef5b,0xdac17f958d2ee523a2206206994597c13d831ec7,Tether USD,USDT,1200000000000,6,120000,16791131067,46121,2022-11-09 03:48:11.000 UTC,Binance,Binance Wintermute Deposit,0.000774423755941107,1667952000,0.9986,1334.22,1198320.0,1.033251663651744,0.008622502033277787
